latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.875,71.375,625.0,18000,Asia/Qyzylorda,GMT+5

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),evapotranspiration (mm),et0_fao_evapotranspiration (mm),wind_speed_10m (km/h),uv_index (),uv_index_clear_sky (),is_day (),sunshine_duration (s),total_column_integrated_water_vapour (kg/m²),wet_bulb_temperature_2m (°C),cape (J/kg),boundary_layer_height (m),shortwave_radiation (W/m²),direct_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation_instant (W/m²),soil_moisture_0_to_1cm (m³/m³),temperature_80m (°C),freezing_level_height (m)
2025-09-14T12:00,23.7,25,0.00,0.06,0.54,12.8,5.95,5.95,1,3600.00,17.40,12.7,0.0,1075.00,748.0,601.0,793.6,760.3,0.062,20.7,3900.00
2025-09-14T13:00,25.0,27,0.00,0.06,0.56,14.0,6.05,6.05,1,3600.00,17.50,14.0,10.0,1355.00,759.0,615.0,803.4,746.6,0.061,22.1,3910.00
2025-09-14T14:00,25.8,27,0.00,0.06,0.54,14.7,5.55,5.55,1,3600.00,18.00,14.6,10.0,1580.00,709.0,573.0,791.3,673.2,0.061,23.1,3970.00
2025-09-14T15:00,26.0,26,0.00,0.06,0.49,15.0,4.55,4.55,1,3600.00,18.50,14.5,10.0,1780.00,605.0,480.0,754.7,549.6,0.060,23.6,3980.00
2025-09-14T16:00,25.7,27,0.00,0.05,0.40,15.0,3.15,3.15,1,3600.00,18.50,14.5,10.0,1880.00,456.0,346.0,682.3,387.8,0.060,23.8,3940.00
2025-09-14T17:00,25.7,27,0.00,0.04,0.28,13.4,1.70,1.70,1,3600.00,18.30,14.5,0.0,1835.00,279.0,189.0,545.9,207.8,0.060,24.5,3920.00
2025-09-14T18:00,24.0,30,0.00,0.03,0.16,11.0,0.55,0.55,1,3541.28,18.00,13.9,0.0,345.00,98.0,44.0,265.3,41.5,0.060,23.6,3850.00
2025-09-14T19:00,21.7,35,0.00,0.02,0.09,7.2,0.05,0.05,0,0.00,17.90,12.9,0.0,425.00,5.0,0.0,0.0,0.0,0.060,21.9,3840.00
2025-09-14T20:00,19.6,40,0.00,0.01,0.03,4.8,0.00,0.00,0,0.00,17.70,12.0,0.0,440.00,0.0,0.0,0.0,0.0,0.060,20.1,3800.00
2025-09-14T21:00,18.0,44,0.00,0.01,0.02,4.3,0.00,0.00,0,0.00,17.60,11.2,0.0,290.00,0.0,0.0,0.0,0.0,0.061,18.8,3790.00
2025-09-14T22:00,16.1,49,0.00,0.01,0.03,5.4,0.00,0.00,0,0.00,17.40,10.2,0.0,220.00,0.0,0.0,0.0,0.0,0.061,18.0,3780.00
2025-09-14T23:00,15.3,48,0.00,0.01,0.02,5.1,0.00,0.00,0,0.00,17.40,9.4,0.0,70.00,0.0,0.0,0.0,0.0,0.061,17.5,3800.00
2025-09-15T00:00,14.3,52,0.00,0.01,0.01,4.0,0.00,0.00,0,0.00,17.40,9.0,0.0,20.00,0.0,0.0,0.0,0.0,0.062,16.9,3800.00
2025-09-15T01:00,13.2,56,0.00,0.01,0.01,3.9,0.00,0.00,0,0.00,17.50,8.5,0.0,25.00,0.0,0.0,0.0,0.0,0.062,16.3,3790.00
2025-09-15T02:00,11.7,63,0.00,-0.00,0.00,4.1,0.00,0.00,0,0.00,17.50,7.9,0.0,30.00,0.0,0.0,0.0,0.0,0.062,16.0,3780.00
2025-09-15T03:00,10.8,69,0.00,-0.00,0.00,4.1,0.00,0.00,0,0.00,17.60,7.6,0.0,25.00,0.0,0.0,0.0,0.0,0.063,15.7,3750.00
2025-09-15T04:00,10.5,71,0.00,-0.00,0.00,3.7,0.00,0.00,0,0.00,18.10,7.5,0.0,25.00,0.0,0.0,0.0,0.0,0.063,15.6,3710.00
2025-09-15T05:00,11.1,69,0.00,-0.00,0.00,3.3,0.00,0.00,0,0.00,18.80,7.9,0.0,20.00,0.0,0.0,0.0,0.0,0.062,14.9,3720.00
2025-09-15T06:00,11.8,64,0.00,-0.00,0.00,3.6,0.00,0.00,1,0.00,19.30,8.0,0.0,15.00,0.0,0.0,0.0,0.0,0.063,13.8,3720.00
2025-09-15T07:00,12.7,61,0.00,-0.00,0.03,2.2,0.30,0.30,1,0.00,19.50,8.5,0.0,60.00,39.0,7.0,52.3,76.1,0.063,13.1,3710.00
2025-09-15T08:00,14.6,52,0.00,0.01,0.08,1.0,1.25,1.25,1,3455.13,19.40,9.3,0.0,190.00,141.0,50.0,175.2,184.6,0.063,13.1,3710.00
2025-09-15T09:00,16.9,44,0.00,0.02,0.15,1.0,2.65,2.65,1,3600.00,19.30,10.3,0.0,345.00,264.0,118.0,259.8,308.1,0.063,15.1,3690.00
2025-09-15T10:00,19.6,38,0.00,0.03,0.26,2.9,4.05,4.05,1,3600.00,19.10,11.7,0.0,515.00,400.0,206.0,346.6,439.1,0.063,17.4,3700.00
2025-09-15T11:00,23.7,31,0.00,0.05,0.39,6.1,5.25,5.25,1,3600.00,20.30,13.8,0.0,650.00,547.0,337.0,484.0,575.7,0.062,21.0,3770.00
2025-09-15T12:00,26.0,27,0.00,0.07,0.53,8.7,5.90,5.90,1,3600.00,21.40,14.7,0.0,815.00,720.0,556.0,738.2,731.8,0.061,22.9,3830.00
2025-09-15T13:00,27.9,25,0.00,0.08,0.58,11.4,6.00,6.00,1,3600.00,23.20,15.7,0.0,1295.00,748.0,608.0,798.9,735.6,0.060,25.0,3910.00
2025-09-15T14:00,28.4,25,0.00,0.07,0.55,13.3,3.45,5.50,1,3600.00,23.40,16.0,10.0,1905.00,674.0,522.0,725.6,639.6,0.059,25.8,3830.00
2025-09-15T15:00,27.6,26,0.20,0.07,0.38,9.4,4.45,4.45,1,3600.00,23.60,15.7,0.0,3120.00,440.0,254.0,402.6,399.3,0.074,25.7,3730.00
2025-09-15T16:00,27.1,28,0.10,0.07,0.26,5.4,2.95,3.10,1,3600.00,23.80,15.8,10.0,2860.00,303.0,148.0,295.0,257.1,0.084,25.6,3640.00
2025-09-15T17:00,25.8,33,0.10,0.06,0.16,5.9,1.65,1.65,1,2250.87,24.20,15.8,10.0,2100.00,139.0,46.0,135.0,102.9,0.095,24.8,3700.00
2025-09-15T18:00,24.0,39,0.00,0.04,0.10,6.1,0.50,0.55,1,0.00,25.30,15.4,20.0,60.00,49.0,7.0,42.9,19.7,0.093,24.1,3680.00
2025-09-15T19:00,22.1,47,0.00,0.02,0.08,7.2,0.00,0.00,0,0.00,24.70,15.1,50.0,145.00,3.0,0.0,0.0,0.0,0.091,23.1,3680.00
2025-09-15T20:00,20.9,51,0.00,0.02,0.04,7.4,0.00,0.00,0,0.00,22.90,14.6,40.0,75.00,0.0,0.0,0.0,0.0,0.089,22.1,3710.00
2025-09-15T21:00,20.3,51,0.00,0.02,0.04,6.7,0.00,0.00,0,0.00,23.30,14.1,0.0,15.00,0.0,0.0,0.0,0.0,0.087,21.6,3680.00
2025-09-15T22:00,19.6,54,0.00,0.01,0.01,3.7,0.00,0.00,0,0.00,23.10,13.9,0.0,30.00,0.0,0.0,0.0,0.0,0.086,21.3,3680.00
2025-09-15T23:00,18.1,60,0.00,0.01,0.00,3.4,0.00,0.00,0,0.00,24.20,13.3,0.0,160.00,0.0,0.0,0.0,0.0,0.095,21.2,3650.00
2025-09-16T00:00,17.5,62,0.00,0.01,0.00,3.3,0.00,0.00,0,0.00,24.80,13.0,0.0,325.00,0.0,0.0,0.0,0.0,0.094,20.3,3640.00
2025-09-16T01:00,17.0,60,0.00,0.01,0.01,3.6,0.00,0.00,0,0.00,24.40,12.3,0.0,145.00,0.0,0.0,0.0,0.0,0.093,18.6,3640.00
2025-09-16T02:00,16.0,62,0.00,0.01,0.00,3.6,0.00,0.00,0,0.00,24.60,11.7,0.0,85.00,0.0,0.0,0.0,0.0,0.092,17.0,3610.00
2025-09-16T03:00,15.4,66,0.00,0.01,0.00,1.8,0.00,0.00,0,0.00,23.50,11.5,0.0,225.00,0.0,0.0,0.0,0.0,0.091,16.2,3570.00
2025-09-16T04:00,14.5,68,0.00,-0.00,0.00,3.9,0.00,0.00,0,0.00,23.60,11.0,0.0,40.00,0.0,0.0,0.0,0.0,0.090,15.8,3530.00
2025-09-16T05:00,14.5,74,0.00,0.01,0.00,2.1,0.00,0.00,0,0.00,24.80,11.6,0.0,115.00,0.0,0.0,0.0,0.0,0.076,15.8,3480.00
2025-09-16T06:00,13.7,81,0.50,0.01,0.00,4.6,0.00,0.00,1,0.00,25.80,11.6,0.0,15.00,0.0,0.0,0.0,0.0,0.127,14.9,3350.00
2025-09-16T07:00,14.4,77,0.10,0.01,0.03,5.5,0.10,0.25,1,0.00,25.30,11.8,0.0,190.00,25.0,2.0,15.1,49.6,0.127,15.4,3320.00
2025-09-16T08:00,16.4,65,0.00,0.03,0.09,5.8,1.20,1.20,1,1391.35,25.60,12.4,0.0,350.00,112.0,30.0,106.4,147.1,0.120,16.0,3340.00
2025-09-16T09:00,18.9,53,0.00,0.06,0.19,8.1,1.70,2.55,1,3600.00,24.80,13.2,0.0,505.00,267.0,119.0,264.1,311.9,0.113,17.4,3350.00
2025-09-16T10:00,21.0,45,0.00,0.07,0.26,7.9,1.35,3.95,1,3600.00,23.90,13.9,10.0,325.00,352.0,164.0,277.7,386.6,0.107,19.1,3340.00
2025-09-16T11:00,20.7,48,0.00,0.07,0.24,2.9,4.75,5.10,1,3600.00,23.30,14.0,10.0,860.00,344.0,158.0,228.2,362.1,0.109,18.7,3290.00
2025-09-16T12:00,21.9,42,0.00,0.09,0.28,5.9,2.00,5.80,1,3600.00,21.50,14.2,10.0,2145.00,365.0,143.0,190.9,370.9,0.103,19.8,3240.00
2025-09-16T13:00,21.6,43,0.10,0.08,0.25,6.8,1.15,5.90,1,3235.72,20.10,14.1,30.0,1295.00,311.0,127.0,167.9,305.7,0.106,19.6,3190.00
2025-09-16T14:00,21.7,44,0.10,0.09,0.25,4.9,2.00,5.40,1,3600.00,17.90,14.3,60.0,2720.00,327.0,130.0,181.9,310.1,0.110,19.8,3200.00
2025-09-16T15:00,22.5,41,0.00,0.09,0.24,3.3,1.90,4.40,1,3600.00,15.70,14.5,100.0,3060.00,336.0,147.0,234.9,304.6,0.105,20.7,3120.00
2025-09-16T16:00,22.6,38,0.10,0.08,0.18,6.0,2.70,3.00,1,2430.41,15.10,14.1,70.0,2860.00,196.0,70.0,141.0,166.0,0.112,21.4,3140.00
2025-09-16T17:00,22.5,32,0.10,0.07,0.17,11.3,1.55,1.60,1,0.00,16.30,13.1,0.0,2250.00,81.0,13.0,38.8,59.6,0.119,22.0,3100.00
2025-09-16T18:00,21.1,33,0.00,0.05,0.15,11.9,0.50,0.50,1,0.00,16.00,12.2,0.0,590.00,44.0,8.0,50.0,16.7,0.113,20.9,3080.00
2025-09-16T19:00,19.0,39,0.00,0.04,0.10,9.2,0.00,0.00,0,0.00,15.50,11.3,0.0,285.00,2.0,0.0,0.0,0.0,0.109,19.2,3060.00
2025-09-16T20:00,17.0,45,0.00,0.03,0.04,6.6,0.00,0.00,0,0.00,15.20,10.5,0.0,40.00,0.0,0.0,0.0,0.0,0.107,17.5,3110.00
2025-09-16T21:00,15.3,51,0.00,0.02,0.02,4.3,0.00,0.00,0,0.00,14.80,9.8,0.0,10.00,0.0,0.0,0.0,0.0,0.105,16.3,3270.00
2025-09-16T22:00,14.5,55,0.00,0.01,0.00,2.3,0.00,0.00,0,0.00,14.20,9.5,0.0,10.00,0.0,0.0,0.0,0.0,0.104,15.6,3220.00
2025-09-16T23:00,13.4,53,0.00,-0.00,0.00,0.4,0.00,0.00,0,0.00,13.50,8.4,0.0,10.00,0.0,0.0,0.0,0.0,0.101,14.5,3220.00
2025-09-17T00:00,12.8,53,0.00,-0.00,0.00,1.9,0.00,0.00,0,0.00,13.30,7.8,0.0,10.00,0.0,0.0,0.0,0.0,0.101,14.2,3200.00
2025-09-17T01:00,11.8,55,0.00,-0.00,0.01,3.8,0.00,0.00,0,0.00,13.20,7.2,0.0,20.00,0.0,0.0,0.0,0.0,0.101,13.8,3190.00
2025-09-17T02:00,10.2,60,0.00,-0.00,0.01,4.4,0.00,0.00,0,0.00,13.00,6.2,0.0,15.00,0.0,0.0,0.0,0.0,0.100,13.5,3150.00
2025-09-17T03:00,8.3,69,0.00,0.01,0.00,4.3,0.00,0.00,0,0.00,13.00,5.3,0.0,10.00,0.0,0.0,0.0,0.0,0.100,13.0,3130.00
2025-09-17T04:00,7.1,76,0.00,-0.00,0.00,4.0,0.00,0.00,0,0.00,13.40,4.8,0.0,10.00,0.0,0.0,0.0,0.0,0.100,12.5,3120.00
2025-09-17T05:00,6.0,81,0.00,-0.00,0.00,4.2,0.00,0.00,0,0.00,13.80,4.2,0.0,10.00,0.0,0.0,0.0,0.0,0.111,11.6,3170.00
2025-09-17T06:00,5.3,85,0.00,-0.00,0.00,4.7,0.00,0.00,1,0.00,14.20,3.8,0.0,10.00,0.0,0.0,0.0,0.0,0.111,11.3,3160.00
2025-09-17T07:00,6.0,82,0.00,-0.00,0.01,4.6,0.25,0.25,1,1560.07,14.40,4.3,0.0,40.00,56.0,19.0,145.8,113.2,0.110,11.1,3170.00
2025-09-17T08:00,10.5,65,0.00,0.01,0.09,1.1,1.20,1.20,1,3600.00,14.30,6.9,0.0,290.00,216.0,129.0,463.1,284.4,0.110,11.2,3170.00
2025-09-17T09:00,14.4,44,0.00,0.03,0.20,1.4,2.55,2.55,1,3600.00,14.40,8.2,0.0,560.00,398.0,283.0,632.9,465.3,0.108,12.5,3180.00
2025-09-17T10:00,16.9,38,0.00,0.06,0.32,2.8,3.95,3.95,1,3600.00,14.40,9.6,0.0,785.00,559.0,430.0,732.6,614.1,0.105,14.6,3210.00
2025-09-17T11:00,18.5,39,0.00,0.08,0.41,8.5,5.10,5.10,1,3600.00,14.70,11.0,0.0,1170.00,679.0,542.0,787.2,714.7,0.100,15.7,3240.00
2025-09-17T12:00,19.8,34,0.00,0.11,0.47,10.1,5.75,5.75,1,3600.00,15.00,11.3,10.0,1570.00,749.0,610.0,819.0,761.1,0.095,16.8,3260.00
2025-09-17T13:00,20.4,32,0.00,0.12,0.48,10.5,5.85,5.85,1,3600.00,15.30,11.4,10.0,1700.00,743.0,570.0,757.9,730.2,0.091,17.5,3220.00
2025-09-17T14:00,20.7,31,0.00,0.11,0.45,11.4,5.35,5.35,1,3600.00,15.50,11.5,10.0,1780.00,673.0,468.0,659.4,637.9,0.087,18.0,3140.00
2025-09-17T15:00,20.8,31,0.00,0.10,0.38,10.7,4.35,4.35,1,3600.00,15.50,11.6,10.0,1985.00,542.0,342.0,551.0,490.8,0.084,18.5,3070.00
2025-09-17T16:00,20.7,30,0.00,0.09,0.29,8.9,2.95,2.95,1,3600.00,15.50,11.3,10.0,1945.00,415.0,254.0,517.3,350.6,0.082,18.8,3020.00
2025-09-17T17:00,20.0,32,0.00,0.07,0.19,7.3,1.55,1.60,1,3600.00,15.30,11.1,0.0,1195.00,252.0,140.0,424.9,184.3,0.079,18.7,3120.00
2025-09-17T18:00,18.4,37,0.00,0.04,0.09,6.5,0.45,0.50,1,3216.21,15.20,10.6,0.0,90.00,90.0,37.0,235.2,31.9,0.079,18.3,3120.00
2025-09-17T19:00,16.0,46,0.00,0.02,0.05,4.3,0.00,0.00,0,0.00,14.80,9.8,0.0,25.00,3.0,0.0,0.0,0.0,0.080,17.4,3120.00
2025-09-17T20:00,14.9,51,0.00,0.01,0.00,2.6,0.00,0.00,0,0.00,13.90,9.4,0.0,10.00,0.0,0.0,0.0,0.0,0.081,16.7,3140.00
2025-09-17T21:00,14.4,51,0.00,-0.00,0.00,2.3,0.00,0.00,0,0.00,13.40,9.0,0.0,10.00,0.0,0.0,0.0,0.0,0.083,16.0,3170.00
2025-09-17T22:00,13.3,52,0.00,-0.00,0.02,4.7,0.00,0.00,0,0.00,13.00,8.1,0.0,25.00,0.0,0.0,0.0,0.0,0.084,15.2,3200.00
2025-09-17T23:00,10.5,60,0.00,0.01,0.01,5.1,0.00,0.00,0,0.00,12.30,6.5,0.0,10.00,0.0,0.0,0.0,0.0,0.085,14.4,3240.00
2025-09-18T00:00,9.8,64,0.00,0.01,0.01,5.5,0.00,0.00,0,0.00,12.10,6.2,0.0,10.00,0.0,0.0,0.0,0.0,0.086,14.2,3240.00
2025-09-18T01:00,9.7,64,0.00,0.01,0.01,5.0,0.00,0.00,0,0.00,12.20,6.1,0.0,10.00,0.0,0.0,0.0,0.0,0.086,14.0,3240.00
2025-09-18T02:00,9.3,65,0.00,0.01,0.01,4.7,0.00,0.00,0,0.00,12.20,5.8,0.0,10.00,0.0,0.0,0.0,0.0,0.087,13.9,3240.00
2025-09-18T03:00,8.5,69,0.00,0.01,0.00,4.7,0.00,0.00,0,0.00,12.30,5.5,0.0,25.00,0.0,0.0,0.0,0.0,0.087,13.6,3200.00
2025-09-18T04:00,8.0,71,0.00,0.01,0.00,4.7,0.00,0.00,0,0.00,12.60,5.2,0.0,20.00,0.0,0.0,0.0,0.0,0.088,13.2,3140.00
2025-09-18T05:00,8.4,65,0.00,0.01,0.00,4.7,0.00,0.00,0,0.00,13.00,5.0,0.0,15.00,0.0,0.0,0.0,0.0,0.088,13.2,3090.00
2025-09-18T06:00,8.2,67,0.00,0.01,0.00,5.1,0.00,0.00,1,0.00,13.70,5.0,0.0,15.00,0.0,0.0,0.0,0.0,0.088,13.1,2980.00
2025-09-18T07:00,8.9,66,0.00,0.01,0.03,5.1,0.20,0.25,1,0.00,14.00,5.6,0.0,60.00,40.0,1.0,7.8,82.4,0.089,13.1,2830.00
2025-09-18T08:00,11.6,59,0.00,0.01,0.08,3.6,0.70,1.20,1,0.00,14.20,7.4,0.0,165.00,130.0,10.0,36.4,171.7,0.089,13.2,2760.00
2025-09-18T09:00,14.8,48,0.00,0.02,0.14,1.3,1.50,2.50,1,229.06,14.20,9.0,0.0,365.00,242.0,30.0,67.6,283.2,0.088,13.6,2820.00
2025-09-18T10:00,17.6,38,0.00,0.05,0.25,0.5,3.00,3.90,1,3600.00,13.40,10.1,0.0,805.00,425.0,155.0,265.8,467.1,0.087,15.4,2850.00
2025-09-18T11:00,19.9,26,0.00,0.07,0.39,4.3,4.45,5.05,1,3600.00,13.30,10.1,10.0,1975.00,616.0,394.0,575.6,648.5,0.086,17.3,2930.00
2025-09-18T12:00,21.2,24,0.00,0.08,0.49,8.2,5.15,5.70,1,3600.00,13.80,10.7,20.0,2410.00,743.0,600.0,810.2,754.9,0.084,18.1,2680.00
2025-09-18T13:00,21.6,23,0.00,0.08,0.49,10.8,5.80,5.80,1,3600.00,14.30,10.8,30.0,2965.00,705.0,521.0,697.0,692.7,0.081,18.8,2670.00
2025-09-18T14:00,21.5,24,0.00,0.07,0.42,13.0,2.90,5.25,1,3600.00,14.70,10.9,10.0,3065.00,564.0,341.0,483.8,534.2,0.080,19.2,2820.00
2025-09-18T15:00,21.2,25,0.00,0.06,0.33,12.8,2.80,4.25,1,3600.00,14.50,10.8,10.0,3220.00,378.0,196.0,318.4,341.9,0.079,19.3,2850.00
2025-09-18T16:00,20.7,26,0.00,0.05,0.22,9.0,1.60,2.90,1,3600.00,14.30,10.7,0.0,3260.00,227.0,90.0,185.3,191.3,0.078,19.4,2870.00
2025-09-18T17:00,20.9,26,0.00,0.04,0.14,6.0,0.85,1.50,1,1997.26,14.50,10.8,0.0,1395.00,129.0,41.0,126.6,93.7,0.078,20.0,2910.00
2025-09-18T18:00,19.6,31,0.00,0.02,0.07,3.5,0.20,0.45,1,0.00,14.80,10.7,0.0,130.00,33.0,4.0,25.9,10.8,0.078,19.8,2880.00
2025-09-18T19:00,18.7,34,0.00,0.01,0.06,3.2,0.00,0.00,0,0.00,14.40,10.4,0.0,50.00,1.0,0.0,0.0,0.0,0.078,19.4,2840.00
2025-09-18T20:00,17.3,36,0.00,0.01,0.03,4.0,0.00,0.00,0,0.00,13.50,9.6,0.0,65.00,0.0,0.0,0.0,0.0,0.079,18.8,2800.00
2025-09-18T21:00,16.4,37,0.00,0.01,0.02,3.6,0.00,0.00,0,0.00,12.60,9.0,0.0,15.00,0.0,0.0,0.0,0.0,0.079,18.0,2780.00
2025-09-18T22:00,15.7,39,0.00,0.01,0.01,3.1,0.00,0.00,0,0.00,12.50,8.7,0.0,25.00,0.0,0.0,0.0,0.0,0.079,17.4,2770.00
2025-09-18T23:00,15.9,38,0.00,0.01,0.01,2.8,0.00,0.00,0,0.00,13.00,8.8,0.0,45.00,0.0,0.0,0.0,0.0,0.081,16.7,2730.00
2025-09-19T00:00,13.5,42,0.00,0.01,0.02,4.5,0.00,0.00,0,0.00,13.10,7.2,0.0,25.00,0.0,0.0,0.0,0.0,0.082,16.3,2720.00
2025-09-19T01:00,11.3,51,0.00,0.01,0.02,5.5,0.00,0.00,0,0.00,13.20,6.3,0.0,15.00,0.0,0.0,0.0,0.0,0.082,16.0,2700.00
2025-09-19T02:00,10.5,54,0.00,0.01,0.02,5.4,0.00,0.00,0,0.00,13.20,5.9,0.0,15.00,0.0,0.0,0.0,0.0,0.082,15.6,2670.00
2025-09-19T03:00,9.4,56,0.00,0.01,0.01,5.4,0.00,0.00,0,0.00,13.40,5.1,0.0,15.00,0.0,0.0,0.0,0.0,0.082,15.1,2640.00
2025-09-19T04:00,8.2,59,0.00,0.01,0.01,5.5,0.00,0.00,0,0.00,13.30,4.3,0.0,15.00,0.0,0.0,0.0,0.0,0.083,14.6,2650.00
2025-09-19T05:00,6.3,63,0.00,0.01,0.01,5.9,0.00,0.00,0,0.00,13.30,3.0,0.0,10.00,0.0,0.0,0.0,0.0,0.083,13.9,2830.00
2025-09-19T06:00,5.6,65,0.00,-0.00,0.01,5.6,0.00,0.00,1,0.00,13.50,2.4,0.0,10.00,0.0,0.0,0.0,0.0,0.084,13.4,2790.00
2025-09-19T07:00,6.3,63,0.00,-0.00,0.02,5.7,0.25,0.25,1,1400.58,13.00,2.9,0.0,50.00,53.0,18.0,141.9,111.5,0.084,13.0,2780.00
2025-09-19T08:00,11.0,50,0.00,0.01,0.09,2.3,1.15,1.15,1,3600.00,12.40,6.0,0.0,270.00,212.0,127.0,467.6,280.8,0.084,12.8,2800.00
2025-09-19T09:00,15.6,37,0.00,0.02,0.22,4.7,2.45,2.45,1,3600.00,12.00,8.4,0.0,610.00,394.0,281.0,638.7,461.6,0.084,13.5,2840.00
2025-09-19T10:00,17.7,33,0.00,0.03,0.34,7.9,3.85,3.85,1,3600.00,11.80,9.5,0.0,1005.00,557.0,429.0,740.4,612.5,0.082,15.1,2950.00
2025-09-19T11:00,19.3,30,0.00,0.04,0.43,10.4,4.95,4.95,1,3600.00,11.60,10.3,10.0,1535.00,680.0,546.0,802.3,715.9,0.080,16.4,3050.00
2025-09-19T12:00,20.1,28,0.00,0.06,0.48,11.3,5.60,5.60,1,3600.00,11.20,10.5,10.0,1900.00,748.0,614.0,833.9,759.9,0.077,17.0,3100.00
2025-09-19T13:00,20.7,27,0.00,0.06,0.49,10.9,5.70,5.70,1,3600.00,11.10,10.9,10.0,2255.00,755.0,620.0,834.5,741.5,0.075,17.7,3130.00
2025-09-19T14:00,21.0,27,0.00,0.06,0.47,11.5,5.20,5.20,1,3600.00,10.90,11.1,10.0,2075.00,698.0,553.0,790.0,660.8,0.073,18.2,3150.00
2025-09-19T15:00,21.1,28,0.00,0.05,0.40,10.6,4.20,4.20,1,3600.00,10.70,11.3,10.0,1925.00,589.0,455.0,745.4,532.2,0.072,18.6,3140.00
2025-09-19T16:00,20.7,29,0.00,0.04,0.31,9.7,2.85,2.85,1,3600.00,10.80,11.2,10.0,2010.00,438.0,327.0,680.9,368.3,0.071,18.7,3140.00
2025-09-19T17:00,20.5,31,0.00,0.03,0.20,8.4,1.50,1.50,1,3600.00,10.70,11.3,0.0,1490.00,258.0,171.0,537.2,186.1,0.070,19.2,3300.00
2025-09-19T18:00,18.8,35,0.00,0.02,0.09,6.6,0.45,0.45,1,2999.77,10.50,10.6,0.0,150.00,85.0,38.0,250.7,25.5,0.070,18.6,3320.00
2025-09-19T19:00,16.5,43,0.00,0.01,0.05,4.2,0.00,0.00,0,0.00,10.50,9.8,0.0,95.00,2.0,0.0,0.0,0.0,0.071,18.0,3350.00
2025-09-19T20:00,15.5,47,0.00,0.01,0.01,2.7,0.00,0.00,0,0.00,10.30,9.5,0.0,20.00,0.0,0.0,0.0,0.0,0.072,17.3,3380.00
2025-09-19T21:00,14.7,50,0.00,-0.00,0.00,1.9,0.00,0.00,0,0.00,10.00,9.2,0.0,15.00,0.0,0.0,0.0,0.0,0.073,16.6,3440.00
2025-09-19T22:00,13.9,51,0.00,-0.00,0.00,0.8,0.00,0.00,0,0.00,9.70,8.6,0.0,10.00,0.0,0.0,0.0,0.0,0.074,15.9,3460.00
2025-09-19T23:00,12.5,53,0.00,-0.00,0.02,4.8,0.00,0.00,0,0.00,9.30,7.6,0.0,15.00,0.0,0.0,0.0,0.0,0.075,14.7,3430.00
2025-09-20T00:00,9.3,64,0.00,-0.00,0.01,5.9,0.00,0.00,0,0.00,9.00,5.7,0.0,15.00,0.0,0.0,0.0,0.0,0.076,14.2,3430.00
2025-09-20T01:00,7.3,73,0.00,-0.00,0.00,5.9,0.00,0.00,0,0.00,8.80,4.7,0.0,10.00,0.0,0.0,0.0,0.0,0.076,13.7,3430.00
2025-09-20T02:00,7.2,72,0.00,-0.00,0.00,5.3,0.00,0.00,0,0.00,8.70,4.5,0.0,10.00,0.0,0.0,0.0,0.0,0.077,13.2,3420.00
2025-09-20T03:00,6.8,74,0.00,-0.00,0.00,5.2,0.00,0.00,0,0.00,8.60,4.3,0.0,10.00,0.0,0.0,0.0,0.0,0.077,12.8,3440.00
2025-09-20T04:00,6.0,78,0.00,-0.00,0.00,5.4,0.00,0.00,0,0.00,8.60,3.9,0.0,10.00,0.0,0.0,0.0,0.0,0.078,12.5,3460.00
2025-09-20T05:00,5.0,85,0.00,-0.00,0.00,5.8,0.00,0.00,0,0.00,8.50,3.5,0.0,10.00,0.0,0.0,0.0,0.0,0.076,12.6,3480.00
2025-09-20T06:00,4.5,89,0.00,-0.00,0.00,5.4,0.00,0.00,1,0.00,8.40,3.4,0.0,10.00,0.0,0.0,0.0,0.0,0.076,12.2,3490.00
2025-09-20T07:00,5.6,85,0.00,-0.00,0.01,5.4,0.25,0.25,1,1124.12,8.40,4.1,0.0,15.00,50.0,16.0,127.9,107.5,0.077,11.9,3490.00
2025-09-20T08:00,10.5,63,0.00,0.01,0.09,2.7,1.15,1.15,1,3600.00,8.50,6.8,0.0,220.00,208.0,121.0,451.3,276.4,0.077,12.0,3500.00
2025-09-20T09:00,15.0,44,0.00,0.02,0.21,3.3,2.45,2.45,1,3600.00,8.50,8.7,0.0,745.00,389.0,273.0,625.7,456.2,0.076,13.0,3520.00
2025-09-20T10:00,17.2,39,0.00,0.03,0.33,8.0,3.80,3.80,1,3600.00,8.30,9.9,0.0,1125.00,552.0,419.0,727.9,607.2,0.075,14.6,3550.00
2025-09-20T11:00,18.8,33,0.00,0.05,0.42,10.7,4.95,4.95,1,3600.00,8.00,10.4,0.0,1245.00,674.0,532.0,786.4,709.7,0.074,16.0,3530.00
2025-09-20T12:00,20.8,29,0.00,0.05,0.49,12.4,5.60,5.60,1,3600.00,7.60,11.2,0.0,1385.00,746.0,601.0,821.1,757.8,0.072,17.8,3620.00
2025-09-20T13:00,22.4,26,0.00,0.05,0.52,12.8,5.70,5.70,1,3600.00,7.40,11.9,10.0,1480.00,756.0,614.0,831.6,742.3,0.070,19.5,3690.00
2025-09-20T14:00,23.3,24,0.00,0.06,0.51,13.7,5.15,5.15,1,3600.00,7.40,12.2,10.0,1575.00,704.0,569.0,818.6,666.1,0.068,20.5,3770.00
